depth,wavelength,luz
42.74042,443,3.552627e-5
42.74042,510,8.630619e-5
42.74042,683,4.088978e-6
42.75085,443,3.812354e-5
42.75085,510,9.046122e-5
42.75085,683,2.525545e-7
42.7622,443,3.352838e-5
42.7622,510,9.03183e-5
42.7622,683,5.953072e-7
42.77304,443,3.496323e-5
42.77304,510,8.553032e-5
42.77304,683,-2.272991e-6
42.78485,443,2.827935e-5
42.78485,510,9.510627e-5
42.78485,683,2.152727e-6
42.79726,443,2.98595e-5
42.79726,510,8.845006e-5
42.79726,683,1.23872e-6
42.81243,443,2.390214e-5
42.81243,510,9.328908e-5
42.81243,683,2.880324e-6
42.83057,443,3.153048e-5
42.83057,510,8.966492e-5
42.83057,683,2.038476e-6
42.84767,443,2.560943e-5
42.84767,510,9.00937e-5
42.84767,683,3.024641e-6
42.86058,443,3.84868e-5
42.86058,510,8.960367e-5
42.86058,683,7.877297e-7
42.87309,443,3.924963e-5
42.87309,510,9.198235e-5
42.87309,683,7.877296e-7
42.88967,443,3.514486e-5
42.88967,510,8.501987e-5
42.88967,683,8.538748e-7
42.91005,443,3.371e-5
42.91005,510,9.282969e-5
42.91005,683,3.770278e-6
42.92426,443,3.946758e-5
42.92426,510,8.468297e-5
42.92426,683,-6.794921e-7
42.9342,443,3.538097e-5
42.9342,510,8.531592e-5
42.9342,683,6.193599e-7
42.94521,443,2.911483e-5
42.94521,510,9.162503e-5
42.94521,683,2.242925e-6
42.9598,443,2.89877e-5
42.9598,510,9.133919e-5
42.9598,683,-1.443169e-6
42.97791,443,4.075714e-5
42.97791,510,9.267656e-5
42.97791,683,2.387241e-6
42.99438,443,3.134885e-5
42.99438,510,9.787289e-5
42.99438,683,1.377024e-6
43.00982,443,3.605299e-5
43.00982,510,8.814379e-5
43.00982,683,1.395063e-6
43.02519,443,3.948575e-5
43.02519,510,8.36825e-5
43.02519,683,9.019806e-7
43.04232,443,4.902117e-5
43.04232,510,8.824588e-5
43.04232,683,-1.569446e-6
43.06444,443,3.407325e-5
43.06444,510,8.061982e-5
43.06444,683,4.08898e-7
43.08511,443,3.954023e-5
43.08511,510,9.202318e-5
43.08511,683,-7.696898e-7
43.10069,443,3.975819e-5
43.10069,510,9.021621e-5
43.10069,683,1.68971e-6
43.11438,443,3.311063e-5
43.11438,510,8.800087e-5
43.11438,683,4.094991e-6
43.12726,443,2.989583e-5
43.12726,510,9.326867e-5
43.12726,683,3.734199e-6
43.14125,443,4.240995e-5
43.14125,510,8.70106e-5
43.14125,683,7.793111e-6
43.1548,443,4.153813e-5
43.1548,510,8.063003e-5
43.1548,683,-8.899541e-7
43.16951,443,3.786927e-5
43.16951,510,9.515732e-5
43.16951,683,5.27358e-6
43.18265,443,3.222066e-5
43.18265,510,9.156378e-5
43.18265,683,2.32711e-6
43.19505,443,3.300166e-5
43.19505,510,9.143106e-5
43.19505,683,-1.461208e-6
43.20499,443,4.061183e-5
43.20499,510,8.727604e-5
43.20499,683,1.395063e-6
43.21391,443,3.683399e-5
43.21391,510,8.620411e-5
43.21391,683,5.646398e-6
43.22535,443,4.001246e-5
43.22535,510,8.798046e-5
43.22535,683,2.669862e-6
43.23837,443,2.604534e-5
43.23837,510,8.708207e-5
43.23837,683,2.76006e-6
43.25144,443,3.550811e-5
43.25144,510,9.100229e-5
43.25144,683,2.038476e-6
43.26764,443,3.656155e-5
43.26764,510,9.207423e-5
43.26764,683,1.022244e-7
43.2844,443,3.469079e-5
43.2844,510,8.725562e-5
43.2844,683,1.701736e-6
43.30129,443,4.302747e-5
43.30129,510,8.549969e-5
43.30129,683,5.069131e-6
43.31986,443,4.622411e-5
43.31986,510,9.486127e-5
43.31986,683,5.087169e-6
43.33935,443,3.712459e-5
43.33935,510,8.722499e-5
43.33935,683,2.74202e-6
43.35616,443,3.937677e-5
43.35616,510,7.788383e-5
43.35616,683,3.583869e-6
43.3703,443,3.392796e-5
43.3703,510,9.391184e-5
43.3703,683,-4.028846e-7
43.3867,443,3.521751e-5
43.3867,510,8.68779e-5
43.3867,683,-1.340944e-6
43.40323,443,3.981268e-5
43.40323,510,8.734751e-5
43.40323,683,1.888146e-6
43.42122,443,4.609697e-5
43.42122,510,8.405002e-5
43.42122,683,8.057693e-7
43.43818,443,3.993981e-5
43.43818,510,8.770481e-5
43.43818,683,4.509902e-7
43.45484,443,3.697929e-5
43.45484,510,8.426441e-5
43.45484,683,3.878516e-6
43.46921,443,4.5207e-5
43.46921,510,8.637766e-5
43.46921,683,2.351162e-6
43.48473,443,3.954023e-5
43.48473,510,9.021621e-5
43.48473,683,-1.208654e-6
43.50182,443,3.830517e-5
43.50182,510,8.449921e-5
43.50182,683,-7.63677e-7
43.51984,443,3.276554e-5
43.51984,510,8.796004e-5
43.51984,683,-5.05109e-7
43.53677,443,3.630727e-5
43.53677,510,8.970575e-5
43.53677,683,5.002985e-6
43.55299,443,3.4491e-5
43.55299,510,8.90626e-5
43.55299,683,-7.035448e-7
43.56765,443,3.783294e-5
43.56765,510,8.228387e-5
43.56765,683,7.396242e-7
43.58683,443,4.589718e-5
43.58683,510,8.018083e-5
43.58683,683,3.487658e-6
43.6062,443,3.846864e-5
43.6062,510,8.521384e-5
43.6062,683,-4.690298e-7
43.62592,443,3.232963e-5
43.62592,510,8.153863e-5
43.62592,683,4.14911e-6
43.64718,443,3.240229e-5
43.64718,510,8.416231e-5
43.64718,683,1.725789e-6
43.67242,443,4.262789e-5
43.67242,510,8.652058e-5
43.67242,683,1.569446e-6
43.69677,443,3.919514e-5
43.69677,510,8.237576e-5
43.69677,683,-1.148522e-6
43.71391,443,4.050285e-5
43.71391,510,8.576511e-5
43.71391,683,9.200201e-7
43.72879,443,2.706245e-5
43.72879,510,8.13957e-5
43.72879,683,6.470206e-6
43.74709,443,3.510853e-5
43.74709,510,8.349874e-5
43.74709,683,5.411883e-7
43.76389,443,3.910433e-5
43.76389,510,7.901702e-5
43.76389,683,4.870694e-7
43.7781,443,3.085846e-5
43.7781,510,8.144674e-5
43.7781,683,2.681888e-6
43.79241,443,3.9068e-5
43.79241,510,8.264119e-5
43.79241,683,-2.64581e-7
43.8065,443,3.845047e-5
43.8065,510,8.319246e-5
43.8065,683,-2.387241e-6
43.81868,443,3.527199e-5
43.81868,510,7.972144e-5
43.81868,683,2.7781e-6
43.832,443,3.43457e-5
43.832,510,8.479527e-5
43.832,683,-4.028845e-7
43.84816,443,2.973237e-5
43.84816,510,8.990993e-5
43.84816,683,1.566869e-6
43.86403,443,3.274738e-5
43.86403,510,8.075254e-5
43.86403,683,8.478617e-7
43.87653,443,3.180292e-5
43.87653,510,8.579575e-5
43.87653,683,3.006602e-6
43.89231,443,2.840649e-5
43.89231,510,8.446859e-5
43.89231,683,2.116648e-6
43.91061,443,2.869709e-5
43.91061,510,8.65512e-5
43.91061,683,5.652411e-7
43.93292,443,3.585321e-5
43.93292,510,7.987457e-5
43.93292,683,5.916992e-6
43.95446,443,3.527199e-5
43.95446,510,8.286578e-5
43.95446,683,8.839408e-7
43.9744,443,3.943126e-5
43.9744,510,8.1405909999999993e-05
43.9744,683,2.525545e-6
43.99234,443,3.908617e-5
43.99234,510,8.537718e-5
43.99234,683,3.854464e-6
44.00929,443,2.437437e-5
44.00929,510,8.255952e-5
44.00929,683,-9.681257e-7
44.03011,443,2.651757e-5
44.03011,510,8.226345e-5
44.03011,683,-1.936251e-6
44.04895,443,3.563525e-5
44.04895,510,8.248806e-5
44.04895,683,9.681257e-7
44.06567,443,2.766182e-5
44.06567,510,8.270244e-5
44.06567,683,2.062529e-6
44.08283,443,3.919514e-5
44.08283,510,7.630145e-5
44.08283,683,8.659013e-7
44.09861,443,3.340124e-5
44.09861,510,8.019105e-5
44.09861,683,1.148522e-6
44.11064,443,3.011378e-5
44.11064,510,8.067087e-5
44.11064,683,-5.411875e-8
44.121339999999996,443,4.242811e-5
44.121339999999996,510,7.860866e-5
44.121339999999996,683,1.503301e-6
44.13537,443,2.975053e-5
44.13537,510,8.161009e-5
44.13537,683,1.864093e-6
44.14874,443,3.276554e-5
44.14874,510,7.483136e-5
44.14874,683,1.846053e-6
44.15951,443,1.974287e-5
44.15951,510,8.697998e-5
44.15951,683,2.49548e-6
44.17183,443,2.464681e-5
44.17183,510,8.214096e-5
44.17183,683,2.531559e-6
44.18509,443,3.256575e-5
44.18509,510,8.029314e-5
44.18509,683,2.062528e-6
44.19836,443,3.694297e-5
44.19836,510,8.141612e-5
44.19836,683,2.639796e-6
44.2124,443,3.243861e-5
44.2124,510,8.46013e-5
44.2124,683,1.551407e-6
44.22708,443,3.425488e-5
44.22708,510,7.859845e-5
44.22708,683,2.345149e-7
44.24265,443,3.885005e-5
44.24265,510,8.089546e-5
44.24265,683,2.59169e-6
44.25588,443,2.982318e-5
44.25588,510,7.6699600000000007e-05
44.25588,683,5.598292e-6
44.26846,443,2.86426e-5
44.26846,510,8.587741e-5
44.26846,683,4.44977e-7
44.28217,443,3.598034e-5
44.28217,510,8.651037e-5
44.28217,683,-3.349355e-6
44.29911,443,4.486191e-5
44.29911,510,7.780216e-5
44.29911,683,4.052898e-6
44.31582,443,3.805089e-5
44.31582,510,8.227367e-5
44.31582,683,-5.111222e-7
44.33197,443,4.397194e-5
44.33197,510,8.473401e-5
44.33197,683,4.828602e-6
44.34835,443,3.719725e-5
44.34835,510,8.363146e-5
44.34835,683,3.217064e-6
44.36671,443,2.967788e-5
44.36671,510,7.665876e-5
44.36671,683,1.53938e-6
44.38589,443,3.076764e-5
44.38589,510,8.240638e-5
44.38589,683,3.030654e-6
44.40485,443,2.557311e-5
44.40485,510,8.261056e-5
44.40485,683,2.435347e-6
44.423,443,3.407326e-5
44.423,510,8.722499e-5
44.423,683,1.978344e-6
44.44061,443,4.079346e-5
44.44061,510,8.692894e-5
44.44061,683,6.037256e-6
44.4603,443,3.489058e-5
44.4603,510,8.247785e-5
44.4603,683,3.956688e-6
44.48144,443,2.971421e-5
44.48144,510,8.547926e-5
44.48144,683,1.882133e-6
44.49584,443,4.079346e-5
44.49584,510,8.110985e-5
44.49584,683,1.413103e-6
44.50353,443,3.737887e-5
44.50353,510,9.096145e-5
44.50353,683,7.324082e-6
44.51781,443,2.853363e-5
44.51781,510,8.608159e-5
44.51781,683,1.449182e-6
44.53243,443,3.719725e-5
44.53243,510,8.589783e-5
44.53243,683,3.818384e-6
44.54669,443,3.314696e-5
44.54669,510,7.709774e-5
44.54669,683,2.044489e-6
44.55907,443,3.045888e-5
44.55907,510,8.03646e-5
44.55907,683,-1.936251e-6
44.5738,443,3.981268e-5
44.5738,510,8.027272e-5
44.5738,683,4.281401e-6
44.58832,443,3.421049e-5
44.58832,510,8.305975e-5
44.58832,683,2.934443e-6
44.60057,443,2.80614e-5
44.60057,510,8.088525e-5
44.60057,683,-1.581472e-6
44.61405,443,2.847914e-5
44.61405,510,8.932803e-5
44.61405,683,2.844245e-6
44.62814,443,3.238413e-5
44.62814,510,7.80778e-5
44.62814,683,3.186997e-6
44.64286,443,4.124753e-5
44.64286,510,8.228388e-5
44.64286,683,-9.62112e-8
44.66081,443,3.06405e-5
44.66081,510,8.722499e-5
44.66081,683,-7.937426e-7
44.67672,443,4.932994e-5
44.67672,510,7.923141e-5
44.67672,683,-1.094403e-6
44.6925,443,3.761498e-5
44.6925,510,7.891493e-5
44.6925,683,-1.280812e-6
44.70901,443,3.679766e-5
44.70901,510,7.874138e-5
44.70901,683,9.981917e-7
44.72552,443,3.670685e-5
44.72552,510,7.437197e-5
44.72552,683,6.337916e-6
44.74109,443,3.396428e-5
44.74109,510,8.369271e-5
44.74109,683,1.268786e-6
44.75484,443,3.489058e-5
44.75484,510,8.168154e-5
44.75484,683,2.808166e-6
44.76761,443,3.55626e-5
44.76761,510,8.034418e-5
44.76761,683,1.55742e-6
44.78281,443,3.158496e-5
44.78281,510,8.65512e-5
44.78281,683,2.164753e-7
44.80003,443,2.855179e-5
44.80003,510,8.135487e-5
44.80003,683,7.937428e-7
44.81493,443,3.835966e-5
44.81493,510,8.149779e-5
44.81493,683,2.423321e-6
44.82867,443,3.485425e-5
44.82867,510,8.223284e-5
44.82867,683,3.24713e-6
44.84819,443,2.926014e-5
44.84819,510,7.380026e-5
44.84819,683,2.898364e-6
44.85757,443,3.983084e-5
44.85757,510,7.894556e-5
44.85757,683,3.505698e-6
44.8598,443,3.045887e-5
44.8598,510,8.153862e-5
44.8598,683,1.046297e-6
44.87042,443,2.012429e-5
44.87042,510,8.34579e-5
44.87042,683,5.472015e-6
44.88621,443,3.107641e-5
44.88621,510,7.828198e-5
44.88621,683,3.487657e-7
44.91083,443,3.209352e-5
44.91083,510,7.790425e-5
44.91083,683,4.455783e-6
44.92882,443,2.824302e-5
44.92882,510,7.486199e-5
44.92882,683,-1.344055e-13
44.9362,443,1.398529e-5
44.9362,510,8.498924e-5
44.9362,683,-7.215843e-7
44.94875,443,2.800691e-5
44.94875,510,8.211032e-5
44.94875,683,3.277195e-6
44.96502,443,3.539913e-5
44.96502,510,7.793488e-5
44.96502,683,1.449182e-6
44.98548,443,1.987001e-5
44.98548,510,8.124257e-5
44.98548,683,3.475631e-6
45.01027,443,2.900586e-5
45.01027,510,7.652605e-5
45.01027,683,2.673298e-6
45.02776,443,3.042255e-5
45.02776,510,8.043606e-5
45.02776,683,7.6969e-7
45.04519,443,2.132303e-5
45.04519,510,8.070149e-5
45.04519,683,2.170766e-6
45.06522,443,2.797058e-5
45.06522,510,8.147737e-5
45.06522,683,6.434127e-7
45.08706,443,2.441069e-5
45.08706,510,7.976227e-5
45.08706,683,-2.766073e-7
45.11004,443,3.75605e-5
45.11004,510,8.212053e-5
45.11004,683,2.321097e-6
45.12976,443,1.838067e-5
45.12976,510,7.639333e-5
45.12976,683,1.316891e-6
45.14462,443,2.039673e-5
45.14462,510,8.189593e-5
45.14462,683,3.277195e-6
45.16303,443,3.045888e-5
45.16303,510,7.789404e-5
45.16303,683,9.440729e-7
45.17833,443,2.081447e-5
45.17833,510,7.472928e-5
45.17833,683,7.636767e-7
45.1913,443,3.470895e-5
45.1913,510,8.00277e-5
45.1913,683,6.494259e-7
45.20596,443,2.49919e-5
45.20596,510,7.79553e-5
45.20596,683,-1.190614e-6
45.22425,443,2.855179e-5
45.22425,510,8.202865e-5
45.22425,683,-2.224885e-6
45.2412,443,2.706245e-5
45.2412,510,7.645458e-5
45.2412,683,-4.750428e-7
45.25718,443,3.325593e-5
45.25718,510,8.292703e-5
45.25718,683,-4.028846e-7
45.27559,443,2.139568e-5
45.27559,510,7.811863e-5
45.27559,683,1.617552e-6
45.29374,443,2.559127e-5
45.29374,510,7.700587e-5
45.29374,683,6.133469e-7
45.31348,443,2.918749e-5
45.31348,510,7.963977e-5
45.31348,683,-5.411874e-8
45.33382,443,2.451967e-5
45.33382,510,7.781237e-5
45.33382,683,1.124469e-6
45.35009,443,2.691715e-5
45.35009,510,7.435155e-5
45.35009,683,3.794331e-6
45.3649,443,3.031357e-5
45.3649,510,7.456593e-5
45.3649,683,-2.826205e-7
45.38147,443,2.134119e-5
45.38147,510,7.198308e-5
45.38147,683,2.182793e-6
45.40189,443,1.990634e-5
45.40189,510,7.274875e-5
45.40189,683,1.665657e-6
45.42373,443,2.655389e-5
45.42373,510,7.632186e-5
45.42373,683,3.613935e-6
45.43911,443,3.710643e-5
45.43911,510,7.382069e-5
45.43911,683,-2.188806e-6
45.45359,443,3.400061e-5
45.45359,510,7.63627e-5
45.45359,683,2.766074e-7
45.46833,443,2.949625e-5
45.46833,510,7.234039e-5
45.46833,683,-6.193598e-7
45.48277,443,3.167578e-5
45.48277,510,7.09724e-5
45.48277,683,6.855051e-7
45.49865,443,2.880607e-5
45.49865,510,7.239143e-5
45.49865,683,-2.062529e-6
45.51347,443,3.581687e-5
45.51347,510,7.75061e-5
45.51347,683,2.1407e-6
45.53074,443,3.894087e-5
45.53074,510,7.616873e-5
45.53074,683,-2.886337e-7
45.55132,443,3.694297e-5
45.55132,510,7.178911e-5
45.55132,683,-1.172575e-6
45.57215,443,3.389163e-5
45.57215,510,7.974185e-5
45.57215,683,1.262773e-6
45.58942,443,3.608932e-5
45.58942,510,7.998686e-5
45.58942,683,3.168958e-6
45.60299,443,3.287452e-5
45.60299,510,8.197761e-5
45.60299,683,2.856271e-6
45.61545,443,2.163179e-5
45.61545,510,7.599518e-5
45.61545,683,3.860477e-6
45.63054,443,2.973237e-5
45.63054,510,7.701608e-5
45.63054,683,3.445565e-6
45.64546,443,3.708827e-5
45.64546,510,7.692419e-5
45.64546,683,3.048694e-6
45.66347,443,3.563525e-5
45.66347,510,7.410654e-5
45.66347,683,6.013203e-7
45.68164,443,3.525383e-5
45.68164,510,7.33715e-5
45.68164,683,2.790126e-6
45.7,443,3.258391e-5
45.7,510,7.709774e-5
45.7,683,4.480185e-14
45.71967,443,3.193006e-5
45.71967,510,8.004812e-5
45.71967,683,3.824397e-6
45.73444,443,2.519169e-5
45.73444,510,7.572975e-5
45.73444,683,1.004205e-6
45.75054,443,3.946758e-5
45.75054,510,7.666897e-5
45.75054,683,6.199612e-6
45.76697,443,3.581688e-5
45.76697,510,7.637292e-5
45.76697,683,-1.425129e-6
45.78421,443,2.720775e-5
45.78421,510,7.764903e-5
45.78421,683,-7.215844e-7
45.80488,443,3.467263e-5
45.80488,510,7.355525e-5
45.80488,683,2.465413e-6
45.82717,443,3.396428e-5
45.82717,510,7.838407e-5
45.82717,683,3.54779e-7
45.85065,443,3.578055e-5
45.85065,510,7.398403e-5
45.85065,683,3.07876e-6
45.86933,443,3.163945e-5
45.86933,510,7.77307e-5
45.86933,683,4.551995e-6
45.88653,443,3.636176e-5
45.88653,510,8.303933e-5
45.88653,683,2.423321e-6
45.90569,443,3.707011e-5
45.90569,510,7.587267e-5
45.90569,683,3.036668e-6
45.92703,443,3.093111e-5
45.92703,510,7.976227e-5
45.92703,683,4.161137e-6
45.94691,443,3.503588e-5
45.94691,510,7.830239e-5
45.94691,683,1.298852e-6
45.96785,443,2.637226e-5
45.96785,510,7.263645e-5
45.96785,683,-3.006595e-8
45.98572,443,3.087662e-5
45.98572,510,8.141725e-5
45.98572,683,1.593499e-6
46.00428,443,2.157731e-5
46.00428,510,7.494367e-5
46.00428,683,1.659644e-6
46.0204,443,2.09961e-5
46.0204,510,7.438217e-5
46.0204,683,-7.21584e-8
46.03695,443,2.250361e-5
46.03695,510,7.687315e-5
46.03695,683,-6.614523e-7
46.05684,443,2.72804e-5
46.05684,510,7.742443e-5
46.05684,683,-8.418485e-7
46.07593,443,3.104008e-5
46.07593,510,7.2126e-5
46.07593,683,2.17678e-6
46.09731,443,2.602717e-5
46.09731,510,7.401465e-5
46.09731,683,4.209244e-7
46.11745,443,2.462865e-5
46.11745,510,7.690377e-5
46.11745,683,7.275975e-7
46.13821,443,2.704428e-5
46.13821,510,7.735297e-5
46.13821,683,3.511711e-6
46.16043,443,2.633594e-5
46.16043,510,6.997192e-5
46.16043,683,3.728186e-7
46.18301,443,3.134885e-5
46.18301,510,6.985962e-5
46.18301,683,-1.954291e-6
46.20493,443,2.778896e-5
46.20493,510,7.1993290000000007e-05
46.20493,683,-9.621126e-7
46.22563,443,2.105059e-5
46.22563,510,7.296314e-5
46.22563,683,-7.095581e-7
46.24871,443,2.693531e-5
46.24871,510,7.300397e-5
46.24871,683,1.864093e-7
46.26968,443,3.149415e-5
46.26968,510,7.398403e-5
46.26968,683,7.757033e-7
46.2936,443,1.77813e-5
46.2936,510,6.869581e-5
46.2936,683,9.560993e-7
46.31017,443,3.32741e-5
46.31017,510,7.417799e-5
46.31017,683,4.606114e-6
46.32426,443,1.861679e-5
46.32426,510,7.173806e-5
46.32426,683,2.315083e-6
46.33777,443,2.998665e-5
46.33777,510,7.571954e-5
46.33777,683,2.988562e-6
46.35392,443,1.476629e-5
46.35392,510,7.098261e-5
46.35392,683,2.369202e-6
46.36894,443,2.962339e-5
46.36894,510,7.053342e-5
46.36894,683,3.216205e-6
46.38165,443,2.479211e-5
46.38165,510,7.30346e-5
46.38165,683,3.830411e-6
46.39371,443,2.188607e-5
46.39371,510,7.6699600000000007e-05
46.39371,683,2.591691e-6
46.40397,443,3.519934e-5
46.40397,510,6.757282e-5
46.40397,683,2.615743e-6
46.41557,443,2.050571e-5
46.41557,510,6.854267e-5
46.41557,683,3.030654e-6
46.43031,443,2.488292e-5
46.43031,510,7.147263e-5
46.43031,683,1.864092e-7
46.44479,443,2.323011e-5
46.44479,510,7.205454e-5
46.44479,683,2.519532e-6
46.45576,443,2.755284e-5
46.45576,510,7.298355e-5
46.45576,683,1.082377e-6
46.46841,443,2.671735e-5
46.46841,510,6.8461e-5
46.46841,683,-2.705942e-7
46.48485,443,2.746203e-5
46.48485,510,7.088052e-5
46.48485,683,2.206846e-6
46.50425,443,2.936911e-5
46.50425,510,7.294271e-5
46.50425,683,4.028846e-7
46.52483,443,3.636176e-5
46.52483,510,7.324899e-5
46.52483,683,1.870106e-6
46.5412,443,2.164996e-5
46.5412,510,7.311627e-5
46.5412,683,-9.380596e-7
46.55339,443,2.642675e-5
46.55339,510,7.336128e-5
46.55339,683,-4.269374e-7
46.56734,443,2.390214e-5
46.56734,510,7.302439e-5
46.56734,683,-1.455195e-6
46.58369,443,2.390214e-5
46.58369,510,7.907827e-5
46.58369,683,8.117824e-7
46.60193,443,2.050571e-5
46.60193,510,7.763883e-5
46.60193,683,-1.581472e-6
46.61602,443,2.540964e-5
46.61602,510,6.785868e-5
46.61602,683,3.728186e-7
46.62521,443,3.002297e-5
46.62521,510,6.91552e-5
46.62521,683,1.749842e-6
46.63943,443,3.924963e-5
46.63943,510,7.213621e-5
46.63943,683,1.659644e-6
46.64875,443,3.187557e-5
46.64875,510,6.750137e-5
46.64875,683,2.567638e-6
46.65772,443,2.695347e-5
46.65772,510,7.115615e-5
46.65772,683,1.07035e-6
46.66832,443,2.926014e-5
46.66832,510,6.630692e-5
46.66832,683,1.286826e-6
46.6752,443,3.194822e-5
46.6752,510,6.883873e-5
46.6752,683,1.665657e-6
46.67888,443,2.134119e-5
46.67888,510,6.476537e-5
46.67888,683,3.409486e-6
46.6857,443,2.11414e-5
46.6857,510,6.733802e-5
46.6857,683,4.702325e-6
46.69231,443,2.998665e-5
46.69231,510,7.140117e-5
46.69231,683,1.755855e-6
46.69262,443,3.697929e-5
46.69262,510,6.768513e-5
46.69262,683,3.48766e-7
46.6957,443,2.063285e-5
46.6957,510,7.316731e-5
46.6957,683,-3.006602e-6
46.70304,443,2.466497e-5
46.70304,510,7.058446e-5
46.70304,683,4.455783e-6
46.71053,443,3.552627e-5
46.71053,510,7.005359e-5
46.71053,683,3.102813e-6
46.71291,443,2.175893e-5
46.71291,510,6.998213e-5
46.71291,683,-1.803961e-7
46.71548,443,2.255809e-5
46.71548,510,6.781784e-5
46.71548,683,4.239309e-6
46.71825,443,3.058602e-5
46.71825,510,7.209538e-5
46.71825,683,3.295235e-6
46.72247,443,3.016827e-5
46.72247,510,7.082947e-5
46.72247,683,-8.659013e-7
46.72905,443,2.324828e-5
46.72905,510,6.869581e-5
46.72905,683,1.797948e-6
46.74315,443,2.025143e-5
46.74315,510,7.005359e-5
46.74315,683,9.861652e-7
46.75914,443,2.517353e-5
46.75914,510,6.441827e-5
46.75914,683,2.802152e-6
46.7775,443,2.695347e-5
46.7775,510,7.087031e-5
46.7775,683,3.932635e-6
46.79673,443,3.289268e-5
46.79673,510,6.712363e-5
46.79673,683,5.592279e-7
46.81711,443,2.463672e-5
46.81711,510,6.935938e-5
46.81711,683,7.215846e-8
46.83852,443,3.377227e-5
46.83852,510,6.733802e-5
46.83852,683,3.07876e-6
46.85775,443,3.367771e-5
46.85775,510,6.825682e-5
46.85775,683,4.179176e-6
46.87022,443,3.214801e-5
46.87022,510,6.312174e-5
46.87022,683,4.690299e-7
46.88765,443,2.453783e-5
46.88765,510,7.128887e-5
46.88765,683,2.218872e-6
46.90641,443,3.311063e-5
46.90641,510,6.959419e-5
46.90641,683,5.670451e-6
46.92247,443,2.86426e-5
46.92247,510,6.806285e-5
46.92247,683,4.461796e-6
46.93819,443,2.789793e-5
46.93819,510,7.32694e-5
46.93819,683,8.719146e-7
46.95693,443,3.169394e-5
46.95693,510,7.059467e-5
46.95693,683,4.269374e-6
46.97503,443,3.445468e-5
46.97503,510,7.20035e-5
46.97503,683,1.864093e-6
46.9944,443,2.077815e-5
46.9944,510,7.125824e-5
46.9944,683,2.032463e-6
47.0178,443,2.355704e-5
47.0178,510,7.340212e-5
47.0178,683,3.728186e-6
47.03259,443,2.891504e-5
47.03259,510,7.361651e-5
47.03259,683,2.60973e-6
47.0449,443,2.688082e-5
47.0449,510,7.296314e-5
47.0449,683,1.419116e-6
47.06052,443,2.304849e-5
47.06052,510,7.705691e-5
47.06052,683,1.900172e-6
47.07813,443,2.154098e-5
47.07813,510,7.412695e-5
47.07813,683,-2.164753e-6
47.09817,443,2.462865e-5
47.09817,510,7.241186e-5
47.09817,683,1.286825e-6
47.11534,443,2.680817e-5
47.11534,510,7.534181e-5
47.11534,683,3.138892e-6
47.12797,443,2.199505e-5
47.12797,510,7.003317e-5
47.12797,683,1.629578e-6
47.14698,443,1.961573e-5
47.14698,510,7.049257e-5
47.14698,683,-3.704133e-6
47.15967,443,3.525383e-5
47.15967,510,7.227914e-5
47.15967,683,4.03486e-6
47.1706,443,3.276554e-5
47.1706,510,7.213621e-5
47.1706,683,2.471427e-6
47.18213,443,2.729856e-5
47.18213,510,6.934917e-5
47.18213,683,1.058324e-6
47.19709,443,2.462864e-5
47.19709,510,7.128887e-5
47.19709,683,2.699928e-6
47.21043,443,2.344807e-5
47.21043,510,7.272833e-5
47.21043,683,-3.373407e-6
47.22549,443,2.622696e-5
47.22549,510,7.304481e-5
47.22549,683,2.615743e-6
47.2424,443,2.63541e-5
47.2424,510,6.848141e-5
47.2424,683,1.340944e-6
47.25793,443,2.266707e-5
47.25793,510,7.342254e-5
47.25793,683,3.758252e-6
47.27156,443,2.582738e-5
47.27156,510,7.110512e-5
47.27156,683,-6.614522e-7
47.28767,443,2.680817e-5
47.28767,510,7.279979e-5
47.28767,683,2.64581e-6
47.30485,443,1.767232e-5
47.30485,510,7.273853e-5
47.30485,683,-2.994575e-6
47.3286,443,2.139568e-5
47.3286,510,6.984942e-5
47.3286,683,1.395063e-6
47.34861,443,1.923432e-5
47.34861,510,7.002296e-5
47.34861,683,2.453387e-6
47.36106,443,2.277605e-5
47.36106,510,7.356545e-5
47.36106,683,2.940456e-6
47.37236,443,3.405509e-5
47.37236,510,7.18912e-5
47.37236,683,-3.235103e-6
47.38791,443,2.580922e-5
47.38791,510,7.364713e-5
47.38791,683,-2.014423e-6
47.40712,443,2.399295e-5
47.40712,510,6.909395e-5
47.40712,683,-1.065196e-6
47.42656,443,2.014245e-5
47.42656,510,6.948189e-5
47.42656,683,1.629578e-6
47.44275,443,2.560943e-5
47.44275,510,6.519415e-5
47.44275,683,3.662041e-6
47.45455,443,3.06405e-5
47.45455,510,6.589857e-5
47.45455,683,3.908582e-7
47.46679,443,2.531883e-5
47.46679,510,6.772596e-5
47.46679,683,1.262773e-6
47.48192,443,2.025143e-5
47.48192,510,6.74299e-5
47.48192,683,4.088978e-6
47.49789,443,2.288502e-5
47.49789,510,7.003317e-5
47.49789,683,3.920608e-6
47.51477,443,1.932513e-5
47.51477,510,6.472453e-5
47.51477,683,1.74383e-7
47.53006,443,2.315746e-5
47.53006,510,7.058446e-5
47.53006,683,-3.247129e-7
47.54718,443,2.777079e-5
47.54718,510,6.968607e-5
47.54718,683,-5.411861e-8
47.5639,443,3.6997460000000003e-05
47.5639,510,6.852225e-5
47.5639,683,2.639796e-6
47.57624,443,2.57729e-5
47.57624,510,7.110511e-5
